afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin,pc1,domain
0.4834458438763904,0.5796249464929594,0.5575808555747295,0.6069116875780834,0.2426202349391364,0.7277806231680001,0.9117866451236597,0.6768710850319786,0.6627494140390435,0.2689406637537917,0.8821017369728982,0.9977142222137643,0.8049313690450054,0.6007474868447491,1.0,0.6057346698170366,4thgenerationpolitics.com
0.5240951462787599,0.5225871058423285,0.53323546363133,0.5886719433401488,0.022831793220656742,0.7187659090226143,0.7523329989323643,0.5851550643934439,0.6471317350716536,0.0,0.0,0.0,0.0,0.0,1.0,0.42200755114709776,4threvolutionarywar.wordpress.com
0.5566651244698474,0.6231283867050904,0.5983911106630012,0.6284656363286373,0.39084669284575413,0.727506943007631,0.8412257795069852,0.6824479976239366,0.6636111355907606,0.2689406637537917,0.8820835611308507,0.9974572326969239,0.8049313690450054,0.6007474868447491,1.0,0.6311205110134723,50statesoflie.com
0.5692694345975255,0.6157020948130754,0.5536746984598168,0.5809128596021267,0.09907356657924458,0.6507832803672824,0.4137011966313145,0.4226513979529759,0.6354594356092369,0.0,0.0,0.0,0.0,0.0,1.0,0.39975990863172906,5ideeinmovimento.blogspot.it
0.7727556319593402,0.7515098619641447,0.7665312934357849,0.820764844961058,0.6341346251838839,0.6811545798998336,0.6258672793343472,0.6865747913012027,0.6626984133735527,0.49910227346082947,0.5014585794280287,0.9943730770871718,0.3968284204029763,0.27715298095391266,1.0,0.6912462820740449,5min.at
0.6789868282549141,0.6368339281140155,0.6273347945498728,0.7274465340901397,0.41589159695051287,0.6556740588357599,0.8298583295331213,0.8091224185077398,0.5797091402304771,0.49910227346082947,0.5014585794280287,0.9970834499887639,0.49937219439961306,0.4990107902676726,1.0,0.6601492084458128,5newsonline.com
0.7677880932719459,0.7363110482019168,0.7239695883089287,0.7947434299183193,0.5465228441926496,0.750355703250119,0.8297296428608508,0.7111155823303752,0.6662386225676511,0.7475277909476562,0.6192702417725472,0.9970833658508717,0.5664124427458919,0.5956386798184425,1.0,0.7418868597569069,5pillarsuk.com
0.5035370654363945,0.49418663357757964,0.461438049597752,0.547786969950609,0.03455687130611031,0.6213719323454614,0.684130384173432,0.5629510608441664,0.4962300908742322,0.0,0.0,0.0,0.0,0.0,1.0,0.37502990908997486,5stellenews.com
0.7499765879171914,0.7417384029044202,0.7554880742919113,0.809001315273396,0.6346331309911329,0.75,0.8333,0.6667,0.6667,0.75,1.0,1.0,0.875,0.75,1.0,0.7804521006954664,604now.com
0.8582522482432636,0.8291113274817652,0.8178963028020049,0.8704970840867304,0.7286820094813593,0.7006246372455712,0.9049134381248759,0.7672431338586818,0.7623120391138714,0.49910227346082947,0.5014585794280287,0.9934896755739772,0.39680326569775437,0.27783667860048533,1.0,0.7597038428817312,620ckrm.com
